緯度,経度,情報
35.67892879,139.5669221,1
35.679477,139.566975,1
35.682071,139.569846,1
35.68185803,139.5701683,1
35.6815696,139.5651848,1
35.681871,139.56241,1
35.67980426,139.5689994,1
35.67763851,139.5323495,1
35.677314,139.532665,1
35.67523646,139.5376965,1
35.68006711,139.5364603,1
35.680261,139.536033,1
35.687505,139.530044,1
35.688333,139.535203,1
35.668601,139.537495,1
35.670223,139.538471,1
35.6698614,139.5386651,1
35.68673746,139.5287783,1
35.677235,139.528397,1
35.66474102,139.5788247,1
35.670295,139.57117,1
35.66993626,139.5712892,1
35.667433,139.572038,1
35.66706342,139.5719442,1
35.67731334,139.5853393,1
35.67948602,139.5822182,1
35.679837,139.58212,1
35.68343275,139.5884433,1
35.68281141,139.592313,1
35.68883846,139.5820329,1
35.69146826,139.5753371,1
35.691914,139.575572,1
35.69239046,139.5733591,1
35.689781,139.577168,1
35.68922373,139.5773268,1
35.68501,139.574925,1
35.687354,139.543605,1
35.68678332,139.5435534,1
35.68545836,139.5426587,1
35.685918,139.542214,1
35.670734,139.549147,1
35.669531,139.584691,1
35.718919,139.558426,1
35.77965392,139.2838308,1
35.780694,139.284362,1
35.781846,139.287824,1
35.78213303,139.2884431,1
35.778733,139.293173,1
35.778539,139.293645,1
35.78313279,139.296582,1
35.782171,139.254721,1
35.79894657,139.1813832,1
35.78687492,139.1507737,1
35.78678353,139.150838,1
35.80061508,139.1780786,1
35.801804,139.178911,1
35.81238535,139.258862,1
35.80649781,139.3109806,1
35.806363,139.311017,1
35.80713639,139.3067013,1
35.793657,139.32859,1
35.793433,139.301424,1
35.79078641,139.2824145,1
35.790585,139.282625,1
35.787226,139.283262,1
35.786728,139.2831356,1
35.788215,139.270753,1
35.788407,139.269884,1
35.81894291,139.2896337,1
35.81787,139.27509,1
35.81805159,139.2751132,1
35.81984725,139.2751946,1
35.81934,139.275181,1
35.82165211,139.2762616,1
35.821319,139.276367,1
35.790181,139.254896,1
35.789993,139.254858,1
35.786677,139.293873,1
35.786387,139.294487,1
35.7899744,139.2942525,1
35.789567,139.294232,1
35.79002063,139.2959698,1
35.789722,139.295974,1
35.78140916,139.3056221,1
35.78595647,139.3051809,1
35.785849,139.304874,1
35.788803,139.30603,1
35.788482,139.305974,1
35.788424,139.307542,1
35.78878752,139.3075962,1
35.78912835,139.3119996,1
35.7867839,139.3135004,1
35.80090307,139.282973,1
35.800298,139.283171,1
35.796635,139.28257,1
35.79719379,139.2827859,1
35.828763,139.260055,1
35.828635,139.260466,1
35.826138,139.258321,1
35.82576741,139.2579811,1
35.82384529,139.2486484,1
35.83601231,139.2093035,1
35.821924,139.228881,1
35.785304,139.27476,1
35.78563351,139.2748929,1
35.796765,139.291206,1
35.796439,139.290867,1
35.79734786,139.2924172,1
35.797,139.292347,1
35.798088,139.294144,1
35.79841385,139.2937476,1
35.804575,139.195423,1
35.804114,139.195755,1
35.78092404,139.2706198,1
35.780352,139.270962,1
35.78046,139.268717,1
35.78028331,139.2686934,1
35.78919,139.250658,1
35.788529,139.250722,1
35.7879023,139.2758036,1
35.788373,139.275179,1
35.793681,139.271231,1
35.79408463,139.27181,1
35.79774,139.30619,1
35.797549,139.306535,1
35.801599,139.216727,1
35.802048,139.21628,1
35.81340126,139.2078429,1
35.78511,139.2356,1
35.786784,139.22445,1
35.786731,139.224766,1
35.78785,139.225158,1
35.78735,139.224421,1
35.794982,139.220633,1
35.794655,139.22031,1
35.78298239,139.2410972,1
35.82799932,139.2930754,1
35.79205963,139.2603694,1
35.79118972,139.2586143,1
35.774476,139.285432,1
35.774186,139.284748,1
35.799772,139.212031,1
35.80299616,139.2078118,1
35.789312,139.244617,1
35.78936831,139.2457671,1
35.77982073,139.2293859,1
35.68724279,139.482686,1
35.6879054,139.4745147,1
35.68680949,139.4716476,1
35.65271636,139.5147389,1
35.66076194,139.5072522,1
35.65654484,139.5153386,1
35.68098372,139.4803401,1
35.68418203,139.4812589,1
35.67270764,139.5090907,1
35.65862065,139.4462267,1
35.65911906,139.4447856,1
35.67210593,139.5003452,1
35.67322858,139.4993314,1
35.67743148,139.5085647,1
35.67621241,139.4787076,1
35.67682681,139.4759022,1
35.67430814,139.4771833,1
35.65430907,139.457612,1
35.65606242,139.4593822,1
35.66279924,139.5035565,1
35.66001287,139.5043923,1
35.68664431,139.4856648,1
35.68660057,139.4932853,1
35.66267538,139.4953513,1
35.65433787,139.494397,1
35.6541476,139.4807925,1
35.6784409,139.4528204,1
35.67667657,139.4911603,1
35.67351923,139.4911515,1
35.68584852,139.5140571,1
35.67524017,139.5237726,1
35.68454337,139.492335,1
35.67932912,139.4681217,1
35.66196427,139.4674607,1
35.66251913,139.4851427,1
35.66629918,139.4568672,1
35.67184117,139.4464526,1
35.66819548,139.4436457,1
35.66689916,139.5081306,1
35.66947337,139.5141197,1
35.66054605,139.5165997,1
35.67383938,139.4653423,1
35.69003758,139.4625967,1
35.68905326,139.4634518,1
35.68907723,139.4621799,1
35.66800639,139.4721412,1
35.68756099,139.456311,1
35.6694084,139.4580415,1
35.67962059,139.4608706,1
35.66511237,139.4689286,1
35.65783966,139.4761072,1
35.67395052,139.4861483,1
35.65126446,139.5730381,1
35.66277992,139.5608219,1
35.65420328,139.5835852,1
35.67073119,139.5492347,1
35.66892409,139.5261919,1
35.63684985,139.5537788,1
35.64613009,139.5250352,1
35.64088004,139.5372024,1
35.65140543,139.5879946,1
35.66945994,139.5846907,1
35.52574887,139.4818595,1
35.52706818,139.4846632,1
35.52102653,139.4820577,1
35.55680683,139.4472131,1
35.55690574,139.4466426,1
35.56373369,139.4627506,1
35.56466204,139.4567724,1
35.56625639,139.4671291,1
35.57578293,139.4497217,1
35.57642763,139.4625003,1
35.57053036,139.4569502,1
35.57016574,139.4583006,1
35.5269775,139.4620902,1
35.52369824,139.4667771,1
35.53132273,139.4555007,1
35.53677036,139.4573531,1
35.52951153,139.4647323,1
35.53288552,139.4665207,1
35.54582682,139.4530887,1
35.54795058,139.4511731,1
35.5937654,139.4670038,1
35.54101796,139.4622992,1
35.57067594,139.4949622,1
35.58104429,139.4965905,1
35.57771,139.4965046,1
35.57065781,139.4919746,1
35.57430017,139.4884472,1
35.57716042,139.4932113,1
35.57530502,139.4358025,1
35.57649268,139.435525,1
35.57754412,139.43219,1
35.57683555,139.4340723,1
35.57857987,139.438351,1
35.56858926,139.4366862,1
35.59509576,139.3864366,1
35.60209931,139.3733006,1
35.60578803,139.3584958,1
35.6050037,139.3542441,1
35.59245934,139.3779068,1
35.58755829,139.4040402,1
35.58873505,139.4007348,1
35.53238542,139.4692602,1
35.52704477,139.470837,1
35.59383099,139.4539986,1
35.59748595,139.4059403,1
35.58105618,139.4057622,1
35.54981485,139.4382728,1
35.55515996,139.4330792,1
35.59760813,139.4647562,1
35.59913633,139.4594142,1
35.59726039,139.458012,1
35.59244673,139.4213119,1
35.58434838,139.41679,1
35.54678564,139.4765063,1
35.53925258,139.4781903,1
35.54185834,139.4752229,1
35.55058475,139.4768096,1
35.55077051,139.4776951,1
35.55491438,139.4775423,1
35.54347399,139.4727507,1
35.60654326,139.3234914,1
35.60942798,139.3034145,1
35.60928842,139.3048736,1
35.60463579,139.3367492,1
35.60429252,139.3333935,1
35.58880527,139.4673404,1
35.58668327,139.4680919,1
35.54815574,139.446574,1
35.55073083,139.4462789,1
35.55338139,139.4487535,1
35.57549362,139.4222996,1
35.57250311,139.4239612,1
35.57604326,139.4252456,1
35.57923236,139.417396,1
35.57800534,139.4156887,1
35.57815035,139.4164013,1
35.5104904,139.4677679,1
35.51019811,139.4700392,1
35.50541634,139.4690202,1
35.59309721,139.4628043,1
35.59018963,139.474956,1
35.59066149,139.4737686,1
35.59111781,139.4717926,1
35.55315684,139.469443,1
35.57286572,139.4516707,1
35.51861102,139.4771022,1
35.51505689,139.4804427,1
35.5159867,139.4754779,1
35.53776459,139.4730773,1
35.53680879,139.4730127,1
35.53985445,139.4700675,1
35.53589727,139.479376,1
35.53376635,139.4821738,1
35.54930474,139.4605033,1
35.54957233,139.4552019,1
35.55637335,139.4666352,1
35.55196761,139.4632342,1
35.55060702,139.4634963,1
35.52194976,139.4678149,1
35.59185362,139.4817151,1
35.59366538,139.4840326,1
35.56417614,139.4459531,1
35.5615549,139.432074,1
35.56338941,139.437142,1
35.56979841,139.4442109,1
35.56829581,139.4476953,1
35.5650352,139.4155817,1
35.56866637,139.4132855,1
35.57046705,139.4168685,1
35.5551286,139.4285871,1
35.55969665,139.4241235,1
35.56335607,139.425394,1
35.59097853,139.4570586,1
35.5897689,139.4374744,1
35.59263721,139.4405608,1
35.59248308,139.4388656,1
35.58279109,139.4503186,1
35.57874302,139.447859,1
35.706116,139.526048,1
35.702848,139.52639,1
35.704599,139.52323,1
35.690692,139.49996,1
35.699895,139.494107,1
35.709987,139.497469,1
35.705489,139.491124,1
35.715717,139.509567,1
35.709173,139.505138,1
35.710493,139.503903,1
35.710418,139.5054,1
35.691464,139.513631,1
35.694177,139.502075,1
35.692314,139.516303,1
35.695279,139.510841,1
35.69833,139.521466,1
35.700452,139.517794,1
35.690449,139.529229,1
35.69053,139.525331,1
35.698494,139.526914,1
35.698376,139.510313,1
35.704364,139.50101,1
35.700029,139.500101,1
35.708562,139.519287,1
35.710802,139.515604,1
35.70915,139.516426,1
35.682914,139.525553,1
35.687361,139.51116,1
35.71539395,139.5090933,1
35.72579688,139.5185766,1
35.73750946,139.5093933,1
35.72799276,139.5100175,1
35.72125292,139.5116902,1
35.71471916,139.4922114,1
35.71875824,139.4738208,1
35.71767534,139.4777332,1
35.7203634,139.4714985,1
35.72568032,139.4840318,1
35.71659901,139.5065847,1
35.7356015,139.4534665,1
35.73829014,139.4573678,1
35.7371429,139.4593752,1
35.73395803,139.4558403,1
35.72848252,139.4626401,1
35.73085845,139.4412762,1
35.72864939,139.4431989,1
35.7263395,139.4421116,1
35.72614759,139.451334,1
35.72530816,139.4504304,1
35.72650011,139.4660859,1
35.73573029,139.4638601,1
35.73458004,139.4659934,1
35.73459728,139.4689698,1
35.74043754,139.4736774,1
35.73920013,139.4768944,1
35.72235573,139.4535324,1
35.71402473,139.4816134,1
35.70837575,139.4897375,1
35.71158973,139.4878885,1
35.71634917,139.4734236,1
35.71090356,139.4739669,1
35.71191803,139.4741519,1
35.73543528,139.4950339,1
35.73309144,139.5002421,1
35.73116521,139.43263,1
35.73398403,139.4840881,1
35.72740856,139.4911182,1
35.73331587,139.4808428,1
35.72893175,139.4851156,1
35.72240486,139.4615529,1
35.72822451,139.4975176,1
35.72556881,139.5016765,1
35.71968326,139.501513,1
35.71880243,139.497659,1
35.72429811,139.4936264,1
35.74159608,139.4854981,1
35.66797356,139.3759914,1
35.656278,139.373464,1
35.66119155,139.3692722,1
35.65900996,139.3601485,1
35.66107778,139.3662075,1
35.68661266,139.3831573,1
35.6638862,139.4139589,1
35.66166241,139.4106055,1
35.65992123,139.4226499,1
35.66100407,139.4237234,1
35.68134905,139.3845454,1
35.6824138,139.3763619,1
35.67093338,139.3940586,1
35.6723027,139.3926388,1
35.64501796,139.372968,1
35.6667196,139.4258805,1
35.67213583,139.4227478,1
35.67738,139.417129,1
35.66542546,139.4013892,1
35.66446655,139.3745717,1
35.66759184,139.3843909,1
35.66692974,139.379587,1
35.66497446,139.3801057,1
35.66971713,139.3828429,1
35.67091944,139.3899328,1
35.67378014,139.3866035,1
35.65246471,139.4098301,1
35.64334129,139.4068152,1
35.65191877,139.4109855,1
35.64899998,139.4112887,1
35.66049289,139.3896519,1
35.65736776,139.4039244,1
35.65475376,139.3996557,1
35.66013078,139.3991391,1
35.65866045,139.3938762,1
35.67847203,139.3841085,1
35.6768259,139.3987936,1
35.68231367,139.4025009,1
35.68006704,139.4022454,1
35.6797588,139.4009201,1
35.64661046,139.4224338,1
35.65374097,139.4223208,1
35.65306328,139.4221768,1
35.65360245,139.418781,1
35.64821999,139.4242131,1
35.648312,139.425977,1
35.64034085,139.3872498,1
35.65139967,139.3855004,1
35.64889505,139.3856651,1
35.67141601,139.4140564,1
35.66795481,139.4129114,1
35.74900121,139.4657838,1
35.75641068,139.4779188,1
35.7606336,139.4806694,1
35.75613281,139.485566,1
35.7589598,139.446056,1
35.76987425,139.4750329,1
35.76571828,139.4827929,1
35.76231551,139.4716255,1
35.76981185,139.4898923,1
35.77280298,139.4820491,1
35.7747016,139.4887667,1
35.76479896,139.4658448,1
35.76828605,139.4562249,1
35.76460066,139.4900884,1
35.763783,139.441741,1
35.74015199,139.4852969,1
35.7435486,139.4778533,1
35.74790302,139.4766811,1
35.74630983,139.477655,1
35.75545424,139.4595208,1
35.74442996,139.4552753,1
35.74251416,139.4609069,1
35.74645337,139.4585554,1
35.74731706,139.4599207,1
35.76413961,139.4536813,1
35.76610897,139.4555843,1
35.7083195,139.4542302,1
35.70250868,139.4446672,1
35.70801491,139.4445493,1
35.71117399,139.4383454,1
35.71219233,139.4479534,1
35.69589962,139.4700788,1
35.69046756,139.4704052,1
35.71644282,139.4329478,1
35.7074182,139.4645009,1
35.70767346,139.4642694,1
35.69624446,139.4687935,1
35.69884761,139.4649328,1
35.69682071,139.4646486,1
35.69263512,139.4847009,1
35.71229049,139.465392,1
35.70796178,139.4775512,1
35.6980877,139.4562145,1
35.69937442,139.4900123,1
35.6998143,139.4783718,1
35.70395201,139.4594038,1
35.71473261,139.4549353,1
35.71408171,139.4530363,1
35.70358757,139.4837266,1
35.704111,139.482763,1
35.70532797,139.4823441,1
35.70064273,139.480468,1
35.71089574,139.474876,1
35.68011583,139.4213364,1
35.69492981,139.4416324,1
35.689095,139.440156,1
35.695068,139.447811,1
35.688267,139.448503,1
35.68569938,139.4435733,1
35.686817,139.44339,1
35.68879834,139.4291477,1
35.70333177,139.4280848,1
35.75096065,139.3272753,1
35.75183666,139.3267557,1
35.74872269,139.3275365,1
35.73581103,139.3355347,1
35.7341272,139.3367366,1
35.73485563,139.3311688,1
35.73055834,139.3404425,1
35.72654437,139.3398934,1
35.72457593,139.341728,1
35.72543386,139.3524408,1
35.72274783,139.3503664,1
35.72317144,139.3493914,1
35.71675348,139.338132,1
35.72021645,139.3385845,1
35.72408024,139.3362445,1
35.73052553,139.3373404,1
35.73209101,139.3351061,1
35.71927463,139.3305053,1
35.72358628,139.3304503,1
35.72087199,139.3318679,1
35.7290225,139.3315923,1
35.74705672,139.332971,1
35.74214946,139.3259453,1
35.74399275,139.3180138,1
35.74506589,139.3220954,1
35.74330617,139.3354017,1
35.74393388,139.3364463,1
35.74115628,139.3350894,1
35.73905488,139.3382778,1
35.73208251,139.3279669,1
35.73601638,139.3225465,1
35.73679755,139.3197794,1
35.72965912,139.3253235,1
35.73935273,139.3296068,1
35.63221978,139.5877281,1
35.62632094,139.5902268,1
35.62440471,139.5855134,1
35.62951618,139.574141,1
35.63225123,139.5685676,1
35.63289414,139.5667252,1
35.62416411,139.5731361,1
35.62836351,139.5699435,1
35.64480144,139.5702248,1
35.63724305,139.5637,1
35.63921031,139.5652081,1
35.63753959,139.5688432,1
35.63422377,139.5677812,1
35.62776536,139.5850604,1
35.6268113,139.5837539,1
35.64366938,139.5813523,1
35.64595821,139.5844855,1
35.64493495,139.5820537,1
35.635166,139.578128,1
35.63682852,139.5780182,1
35.64033398,139.5778787,1
35.63997538,139.5788505,1
35.64136491,139.5709378,1
35.64318499,139.570502,1
35.64373769,139.5687337,1
35.64520376,139.5680443,1
35.74820476,139.4169784,1
35.75007641,139.4145658,1
35.74888651,139.4404863,1
35.7409608,139.4437677,1
35.74103255,139.4407592,1
35.73926411,139.43561,1
35.73412642,139.4220746,1
35.73544146,139.4261408,1
35.73219352,139.4234635,1
35.74183277,139.4131139,1
35.74226862,139.4491912,1
35.74012444,139.4469871,1
35.75172188,139.4196879,1
35.74521918,139.4246601,1
35.74449239,139.4434767,1
35.74463291,139.4418368,1
35.75133437,139.4280064,1
35.75165784,139.4260043,1
35.73948624,139.42856,1
35.73829427,139.4290841,1
35.74494634,139.418466,1
35.74139332,139.4222136,1
35.79155595,139.5348443,1
35.79674352,139.5396734,1
35.79810577,139.5337596,1
35.80157573,139.5364849,1
35.80340148,139.5405257,1
35.7781373,139.5387447,1
35.77526086,139.5112927,1
35.76968588,139.515078,1
35.76802657,139.5126677,1
35.76844377,139.5101871,1
35.7664324,139.5066815,1
35.76331516,139.5029577,1
35.76479707,139.5056836,1
35.77518079,139.5279144,1
35.77592959,139.5311063,1
35.77501707,139.5338181,1
35.78738287,139.5310209,1
35.78279832,139.5096701,1
35.7888436,139.5222692,1
35.78487358,139.5248719,1
35.78524785,139.5256993,1
35.77403954,139.5081663,1
35.77381838,139.5104898,1
35.77307715,139.5050254,1
35.77174716,139.5045501,1
35.77416921,139.5017702,1
35.78155107,139.5064811,1
35.7787505,139.5078032,1
35.75185722,139.4987823,1
35.75181937,139.4999818,1
35.75436823,139.4957032,1
35.75482647,139.538086,1
35.74990225,139.5346251,1
35.76912415,139.53728,1
35.76212787,139.5195744,1
35.7646365,139.529156,1
35.76504904,139.5184257,1
35.77129284,139.5467999,1
35.75968911,139.5383204,1
35.758713,139.539515,1
35.75894902,139.5371034,1
35.76651074,139.5437216,1
35.75783794,139.5417581,1
35.76373677,139.5385046,1
35.76290987,139.5435959,1
35.76227793,139.5444208,1
35.74703121,139.5087971,1
35.74516218,139.5098919,1
35.74246723,139.5075518,1
35.75008244,139.503801,1
35.75745292,139.5243635,1
35.74959932,139.5226528,1
35.74989305,139.5159696,1
35.75430466,139.5161292,1
35.74689162,139.5287428,1
35.74097504,139.5239913,1
35.76467434,139.5307609,1
35.7621186,139.5127917,1
35.763584,139.513348,1
35.76092823,139.5087904,1
35.7602593,139.507349,1
35.7506474,139.4928648,1
35.74006333,139.37119,1
35.74306529,139.387686,1
35.74785883,139.3942757,1
35.74527829,139.4000161,1
35.74619691,139.4032135,1
35.74602259,139.4017542,1
35.76446029,139.3653411,1
35.76659084,139.3739048,1
35.7651849,139.3728266,1
35.76574641,139.3747149,1
35.76478444,139.3720166,1
35.74892914,139.3805788,1
35.7504311,139.3759138,1
35.75620123,139.3706303,1
35.75648401,139.3784972,1
35.75804479,139.3739671,1
35.74596741,139.3705778,1
35.74786182,139.3691531,1
35.75301793,139.3667894,1
35.75342512,139.3689214,1
35.74988234,139.4040074,1
35.73984828,139.4019016,1
35.74007913,139.4005636,1
35.73660619,139.4032759,1
35.73539228,139.4092963,1
35.75199726,139.393098,1
35.75669959,139.3632362,1
35.7544326,139.3601026,1
35.75682815,139.3980043,1
35.75465861,139.3881575,1
35.75491616,139.3820494,1
35.75871092,139.3864937,1
35.76348074,139.3852644,1
35.73955918,139.4095277,1
35.74264624,139.4076448,1
35.74558078,139.4089108,1
35.73821242,139.4082485,1
35.651449,139.440917,1
35.628251,139.448417,1
35.63391345,139.4326311,1
35.63488186,139.4338712,1
35.62604744,139.4470997,1
35.62705277,139.4454943,1
35.61978084,139.4460203,1
35.61393901,139.4477335,1
35.62469824,139.4398266,1
35.62067302,139.4382136,1
35.61773773,139.4411767,1
35.65053316,139.4474563,1
35.65147918,139.4470042,1
35.652748,139.449205,1
35.65258708,139.4473258,1
35.64900408,139.4574585,1
35.65028961,139.4579193,1
35.65018441,139.4469436,1
35.63104316,139.4366183,1
35.62957669,139.450741,1
35.62167004,139.4555697,1
35.62086631,139.456312,1
35.63330611,139.4580054,1
35.6281669,139.4602952,1
35.61379056,139.4183514,1
35.61473361,139.4152771,1
35.61350269,139.4150688,1
35.6475239,139.4390489,1
35.62208631,139.4337722,1
35.61309867,139.43674,1
35.61115631,139.4334586,1
35.61705584,139.4253345,1
35.61818855,139.4301352,1
35.61447886,139.4290164,1
35.61342963,139.4240065,1
35.64131475,139.4572705,1
35.64375749,139.4183539,1
35.64117643,139.4305226,1
35.64473734,139.4336687,1
35.612574,139.412717,1
35.612125,139.414288,1
35.64452145,139.5164566,1
35.64567476,139.5183355,1
35.63807212,139.4900904,1
35.63669949,139.4877814,1
35.63601705,139.4860559,1
35.64213168,139.4887979,1
35.64341188,139.4937814,1
35.61826614,139.4779235,1
35.615996,139.481155,1
35.62523356,139.4855627,1
35.62552892,139.4732304,1
35.62437149,139.467661,1
35.6262457,139.4681721,1
35.64311816,139.4999597,1
35.64729082,139.4870859,1
35.64998864,139.4989492,1
35.65050855,139.4967344,1
35.63310462,139.4874078,1
35.62922221,139.4823572,1
35.6390974,139.5105292,1
35.64969865,139.5032374,1
35.64048775,139.5115439,1
35.64004171,139.4992794,1
35.61418266,139.4918846,1
35.61090871,139.4890764,1
35.60995198,139.4905682,1
35.6352516,139.5205849,1
35.63614752,139.5076222,1
35.62852716,139.5087668,1
35.64453631,139.5204027,1
35.76802926,139.330168,1
35.76517336,139.3000748,1
35.76174541,139.3071572,1
35.75449342,139.3131498,1
35.77186237,139.3123286,1
35.7736213,139.3103572,1
35.76224928,139.3175022,1
35.77351271,139.2987153,1
35.75958984,139.3274604,1
35.76098061,139.3324935,1
35.76143129,139.3342126,1
35.76487769,139.3248875,1
35.76791666,139.3158979,1
35.72746011,139.2476138,1
35.72750545,139.2480071,1
35.72781837,139.248575,1
35.72798723,139.2504071,1
35.72782497,139.2496944,1
35.72922965,139.2558231,1
35.72931313,139.2554061,1
35.72386922,139.2685267,1
35.72008621,139.271012,1
35.72072812,139.2723702,1
35.71980095,139.2721558,1
35.71664545,139.2914978,1
35.72074375,139.2920658,1
35.72049543,139.292906,1
35.72077358,139.2934681,1
35.71989709,139.295955,1
35.73399664,139.1835173,1
35.73421684,139.1840185,1
35.73413571,139.1833492,1
35.73371185,139.1829997,1
35.72340375,139.1794573,1
35.73692365,139.300373,1
35.72611976,139.2046745,1
35.72699465,139.2040014,1
35.7255422,139.2039405,1
35.72577109,139.204407,1
35.72976471,139.1991224,1
35.73153504,139.2229722,1
35.73130325,139.2223927,1
35.72983526,139.2214442,1
35.73087832,139.2215601,1
35.72939404,139.2199667,1
35.72978604,139.2201453,1
35.72941152,139.2188841,1
35.72206805,139.2577435,1
35.72993295,139.2871015,1
35.7192481,139.3210208,1
35.72074818,139.2351369,1
35.72290313,139.2271734,1
35.7294883,139.277994,1
35.73007358,139.2771769,1
35.7232047,139.2764131,1
35.72311777,139.2773229,1
35.72315556,139.2777042,1
35.72083567,139.2777468,1
35.71885932,139.2802156,1
35.743905,139.289465,1
35.73630636,139.3139394,1
35.74309725,139.2992951,1
35.7422314,139.2993332,1
35.74166931,139.3002488,1
35.73686441,139.3062028,1
35.73605314,139.3050612,1
35.73663262,139.3053277,1
35.74093568,139.2963461,1
35.74022292,139.296601,1
35.73891637,139.300371,1
35.72738565,139.3134582,1
35.73069685,139.2942322,1
35.73090546,139.2934672,1
35.73092603,139.3002892,1
35.73020132,139.3026594,1
35.73017814,139.3023001,1
35.72587981,139.3252775,1
35.72441425,139.3233184,1
35.72405338,139.3222484,1
35.73309041,139.3006982,1
35.73274474,139.302522,1
35.73197983,139.3028465,1
35.73185596,139.309162,1
35.72437416,139.3063925,1
35.72413657,139.3066301,1
35.72407862,139.3057261,1
35.72314082,139.3136818,1
35.72405871,139.3147054,1
35.7237342,139.3138362,1
35.72665108,139.2875531,1
35.7465553,139.1855303,1
35.719118,139.231861,1
35.7470296,139.5375632,1
35.74486023,139.5376647,1
35.74246129,139.5350227,1
35.75214629,139.5530197,1
35.74985161,139.5579035,1
35.72039006,139.5486148,1
35.72226615,139.5395866,1
35.71974063,139.5406522,1
35.72061826,139.5423641,1
35.72193598,139.529738,1
35.72008043,139.5290544,1
35.71852812,139.5239025,1
35.72073857,139.5256421,1
35.72310828,139.5246534,1
35.7288087,139.5227947,1
35.73440554,139.5259665,1
35.74591064,139.5531015,1
35.74581504,139.5553666,1
35.71780345,139.5485008,1
35.71566987,139.542921,1
35.73486962,139.5310916,1
35.73728289,139.5296133,1
35.73822251,139.5301679,1
35.74095877,139.5532996,1
35.74148059,139.5451589,1
35.74309629,139.5443902,1
35.74780892,139.5423056,1
35.73836886,139.5629849,1
35.72878936,139.5376922,1
35.74296557,139.562969,1
35.74401538,139.5618146,1
35.74183022,139.5640432,1
35.72800567,139.5575055,1
35.72663429,139.5645638,1
35.7260181,139.5593443,1
35.7222499,139.5476258,1
35.72454503,139.531668,1
35.73271451,139.555581,1
35.73349148,139.5564895,1
35.73734366,139.5548718,1
35.73835773,139.5450148,1
35.75636824,139.5563446,1
35.72057843,139.5525302,1
35.72023843,139.5503251,1
35.71911194,139.550398,1
35.7357502,139.5399989,1
35.73712151,139.5371857,1
35.74034339,139.5428072,1
35.74054414,139.5397725,1
35.76149856,139.339656,1
35.76929813,139.3562114,1
35.77163918,139.3546939,1
35.79087961,139.3554757,1
35.78087808,139.3371558,1
35.74570642,139.2359757,1
35.74573365,139.2352849,1
35.74190485,139.2298587,1
35.74363392,139.2282975,1
35.77035664,139.2060337,1
35.75007027,139.2413832,1
35.75012398,139.241059,1
35.74111977,139.267578,1
35.73653808,139.2625333,1
35.73572123,139.2602583,1
35.73596186,139.2724971,1
35.73712856,139.2498629,1
35.73378565,139.275039,1
35.74466203,139.2566076,1
35.73746961,139.2781984,1
35.74146886,139.2568697,1
35.74126313,139.2567716,1
35.74005053,139.2603628,1
35.74241992,139.2592801,1
35.74315332,139.2747559,1
35.70192783,139.1276941,1
35.71323955,139.0887844,1
35.72678943,139.0498457,1
35.74360189,139.1297326,1
35.73659974,139.1216415,1
35.73135692,139.1126561,1
35.7297028,139.1452948,1
35.73135323,139.1441414,1
35.74158097,139.0787691,1
35.74173771,139.0667045,1
34.78528972,139.3913639,1
34.7835354,139.382692,1
34.75048901,139.3557531,1
34.74894394,139.3608376,1
34.77783079,139.3612376,1
34.75776888,139.3592013,1
34.73775666,139.3803034,1
34.76651468,139.3592256,1
34.68427926,139.4142031,1
34.68718889,139.4335228,1
34.68156363,139.4324591,1
34.78354722,139.4129373,1
34.77848475,139.4226838,1
34.68675346,139.4408701,1
34.6901959,139.439733,1
34.73061853,139.3563492,1
34.69570298,139.3860077,1
34.69558596,139.3916226,1
34.73310093,139.3567536,1
34.37578258,139.2561571,1
34.202662,139.134256,1
34.20101,139.135687,1
34.208406,139.134449,1
34.205975,139.138707,1
34.205747,139.13488,1
34.203313,139.151813,1
34.198865,139.126855,1
34.07172,139.483127,1
34.07600544,139.4786521,1
34.07643755,139.4795774,1
34.07596545,139.4791349,1
34.09988481,139.4910617,1
34.11402183,139.500959,1
34.1141906,139.5007605,1
34.1200651,139.5039626,1
34.11978257,139.5035626,1
34.11978701,139.5042064,1
34.12098985,139.5047699,1
34.12070119,139.5038848,1
34.12033703,139.5035844,1
34.12125853,139.5053922,1
34.11772502,139.5090166,1
34.12050176,139.5220151,1
34.12176155,139.5309403,1
34.07985484,139.5591138,1
34.06022007,139.5477845,1
34.05947348,139.5469325,1
34.05920683,139.5466374,1
34.06000733,139.5452652,1
34.05879449,139.5377699,1
34.05923891,139.537668,1
33.896235,139.591804,1
33.896758,139.592161,1
33.895026,139.593257,1
33.8969,139.595331,1
33.107244,139.780319,1
27.09928994,142.2086029,1
27.09958602,142.2000627,1
27.09662517,142.1917855,1
27.10040024,142.1997543,1
27.07129721,142.202643,1
26.64185265,142.1588432,1
26.6420876,142.1608119,1
26.64057721,142.1607422,1
26.63490948,142.162035,1
